,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
434,,Argentina,-38.4161,-63.6167,2020-02-05,0,0,0
435,,Argentina,-38.4161,-63.6167,2020-02-06,0,0,0
436,,Argentina,-38.4161,-63.6167,2020-02-07,0,0,0
437,,Argentina,-38.4161,-63.6167,2020-02-08,0,0,0
438,,Argentina,-38.4161,-63.6167,2020-02-09,0,0,0
439,,Argentina,-38.4161,-63.6167,2020-02-10,0,0,0
440,,Argentina,-38.4161,-63.6167,2020-02-11,0,0,0
441,,Argentina,-38.4161,-63.6167,2020-02-12,0,0,0
442,,Argentina,-38.4161,-63.6167,2020-02-13,0,0,0
443,,Argentina,-38.4161,-63.6167,2020-02-14,0,0,0
444,,Argentina,-38.4161,-63.6167,2020-02-15,0,0,0
445,,Argentina,-38.4161,-63.6167,2020-02-16,0,0,0
446,,Argentina,-38.4161,-63.6167,2020-02-17,0,0,0
447,,Argentina,-38.4161,-63.6167,2020-02-18,0,0,0
448,,Argentina,-38.4161,-63.6167,2020-02-19,0,0,0
449,,Argentina,-38.4161,-63.6167,2020-02-20,0,0,0
450,,Argentina,-38.4161,-63.6167,2020-02-21,0,0,0
451,,Argentina,-38.4161,-63.6167,2020-02-22,0,0,0
452,,Argentina,-38.4161,-63.6167,2020-02-23,0,0,0
453,,Argentina,-38.4161,-63.6167,2020-02-24,0,0,0
454,,Argentina,-38.4161,-63.6167,2020-02-25,0,0,0
455,,Argentina,-38.4161,-63.6167,2020-02-26,0,0,0
456,,Argentina,-38.4161,-63.6167,2020-02-27,0,0,0
457,,Argentina,-38.4161,-63.6167,2020-02-28,0,0,0
458,,Argentina,-38.4161,-63.6167,2020-02-29,0,0,0
459,,Argentina,-38.4161,-63.6167,2020-03-01,0,0,0
460,,Argentina,-38.4161,-63.6167,2020-03-02,0,0,0
461,,Argentina,-38.4161,-63.6167,2020-03-03,1,0,0
462,,Argentina,-38.4161,-63.6167,2020-03-04,1,0,0
463,,Argentina,-38.4161,-63.6167,2020-03-05,1,0,0
464,,Argentina,-38.4161,-63.6167,2020-03-06,2,0,0
465,,Argentina,-38.4161,-63.6167,2020-03-07,8,0,0
466,,Argentina,-38.4161,-63.6167,2020-03-08,12,1,0
467,,Argentina,-38.4161,-63.6167,2020-03-09,12,1,0
468,,Argentina,-38.4161,-63.6167,2020-03-10,17,1,0
469,,Argentina,-38.4161,-63.6167,2020-03-11,19,1,0
470,,Argentina,-38.4161,-63.6167,2020-03-12,19,1,0
471,,Argentina,-38.4161,-63.6167,2020-03-13,31,2,0
472,,Argentina,-38.4161,-63.6167,2020-03-14,34,2,1
473,,Argentina,-38.4161,-63.6167,2020-03-15,45,2,1
474,,Argentina,-38.4161,-63.6167,2020-03-16,56,2,1
475,,Argentina,-38.4161,-63.6167,2020-03-17,68,2,3
476,,Argentina,-38.4161,-63.6167,2020-03-18,79,2,3
477,,Argentina,-38.4161,-63.6167,2020-03-19,97,3,3
478,,Argentina,-38.4161,-63.6167,2020-03-20,128,3,3
479,,Argentina,-38.4161,-63.6167,2020-03-21,158,4,3
480,,Argentina,-38.4161,-63.6167,2020-03-22,266,4,3
481,,Argentina,-38.4161,-63.6167,2020-03-23,301,4,3
482,,Argentina,-38.4161,-63.6167,2020-03-24,387,6,52
483,,Argentina,-38.4161,-63.6167,2020-03-25,387,8,52
484,,Argentina,-38.4161,-63.6167,2020-03-26,502,9,63
485,,Argentina,-38.4161,-63.6167,2020-03-27,589,13,72
486,,Argentina,-38.4161,-63.6167,2020-03-28,690,18,72
487,,Argentina,-38.4161,-63.6167,2020-03-29,745,19,72
488,,Argentina,-38.4161,-63.6167,2020-03-30,820,23,228
489,,Argentina,-38.4161,-63.6167,2020-03-31,1054,27,240
490,,Armenia,40.0691,45.0382,2020-01-22,0,0,0
491,,Armenia,40.0691,45.0382,2020-01-23,0,0,0
492,,Armenia,40.0691,45.0382,2020-01-24,0,0,0
493,,Armenia,40.0691,45.0382,2020-01-25,0,0,0
494,,Armenia,40.0691,45.0382,2020-01-26,0,0,0
495,,Armenia,40.0691,45.0382,2020-01-27,0,0,0
496,,Armenia,40.0691,45.0382,2020-01-28,0,0,0
497,,Armenia,40.0691,45.0382,2020-01-29,0,0,0
498,,Armenia,40.0691,45.0382,2020-01-30,0,0,0
499,,Armenia,40.0691,45.0382,2020-01-31,0,0,0
500,,Armenia,40.0691,45.0382,2020-02-01,0,0,0
501,,Armenia,40.0691,45.0382,2020-02-02,0,0,0
502,,Armenia,40.0691,45.0382,2020-02-03,0,0,0
503,,Armenia,40.0691,45.0382,2020-02-04,0,0,0
504,,Armenia,40.0691,45.0382,2020-02-05,0,0,0
505,,Armenia,40.0691,45.0382,2020-02-06,0,0,0
506,,Armenia,40.0691,45.0382,2020-02-07,0,0,0
507,,Armenia,40.0691,45.0382,2020-02-08,0,0,0
508,,Armenia,40.0691,45.0382,2020-02-09,0,0,0
509,,Armenia,40.0691,45.0382,2020-02-10,0,0,0
510,,Armenia,40.0691,45.0382,2020-02-11,0,0,0
511,,Armenia,40.0691,45.0382,2020-02-12,0,0,0
512,,Armenia,40.0691,45.0382,2020-02-13,0,0,0
513,,Armenia,40.0691,45.0382,2020-02-14,0,0,0
514,,Armenia,40.0691,45.0382,2020-02-15,0,0,0
515,,Armenia,40.0691,45.0382,2020-02-16,0,0,0
516,,Armenia,40.0691,45.0382,2020-02-17,0,0,0
517,,Armenia,40.0691,45.0382,2020-02-18,0,0,0
518,,Armenia,40.0691,45.0382,2020-02-19,0,0,0
519,,Armenia,40.0691,45.0382,2020-02-20,0,0,0
520,,Armenia,40.0691,45.0382,2020-02-21,0,0,0
521,,Armenia,40.0691,45.0382,2020-02-22,0,0,0
522,,Armenia,40.0691,45.0382,2020-02-23,0,0,0
523,,Armenia,40.0691,45.0382,2020-02-24,0,0,0
524,,Armenia,40.0691,45.0382,2020-02-25,0,0,0
525,,Armenia,40.0691,45.0382,2020-02-26,0,0,0
526,,Armenia,40.0691,45.0382,2020-02-27,0,0,0
527,,Armenia,40.0691,45.0382,2020-02-28,0,0,0
528,,Armenia,40.0691,45.0382,2020-02-29,0,0,0
529,,Armenia,40.0691,45.0382,2020-03-01,1,0,0
530,,Armenia,40.0691,45.0382,2020-03-02,1,0,0
531,,Armenia,40.0691,45.0382,2020-03-03,1,0,0
532,,Armenia,40.0691,45.0382,2020-03-04,1,0,0
533,,Armenia,40.0691,45.0382,2020-03-05,1,0,0
534,,Armenia,40.0691,45.0382,2020-03-06,1,0,0
535,,Armenia,40.0691,45.0382,2020-03-07,1,0,0
536,,Armenia,40.0691,45.0382,2020-03-08,1,0,0
537,,Armenia,40.0691,45.0382,2020-03-09,1,0,0
538,,Armenia,40.0691,45.0382,2020-03-10,1,0,0
539,,Armenia,40.0691,45.0382,2020-03-11,1,0,0
540,,Armenia,40.0691,45.0382,2020-03-12,4,0,0
541,,Armenia,40.0691,45.0382,2020-03-13,8,0,0
542,,Armenia,40.0691,45.0382,2020-03-14,18,0,0
543,,Armenia,40.0691,45.0382,2020-03-15,26,0,0
544,,Armenia,40.0691,45.0382,2020-03-16,52,0,0
545,,Armenia,40.0691,45.0382,2020-03-17,78,0,1
546,,Armenia,40.0691,45.0382,2020-03-18,84,0,1
547,,Armenia,40.0691,45.0382,2020-03-19,115,0,1
548,,Armenia,40.0691,45.0382,2020-03-20,136,0,1
549,,Armenia,40.0691,45.0382,2020-03-21,160,0,1
550,,Armenia,40.0691,45.0382,2020-03-22,194,0,2
551,,Armenia,40.0691,45.0382,2020-03-23,235,0,2
552,,Armenia,40.0691,45.0382,2020-03-24,249,0,14
553,,Armenia,40.0691,45.0382,2020-03-25,265,0,16
554,,Armenia,40.0691,45.0382,2020-03-26,290,1,18
555,,Armenia,40.0691,45.0382,2020-03-27,329,1,28
556,,Armenia,40.0691,45.0382,2020-03-28,407,1,30
557,,Armenia,40.0691,45.0382,2020-03-29,424,3,30
558,,Armenia,40.0691,45.0382,2020-03-30,482,3,30
559,,Armenia,40.0691,45.0382,2020-03-31,532,3,30
560,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-22,0,0,0
561,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-23,0,0,0
562,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-24,0,0,0
563,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-25,0,0,0
564,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-26,0,0,0
565,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-27,0,0,0
566,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-28,0,0,0
567,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-29,0,0,0
568,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-30,0,0,0
569,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-31,0,0,0
570,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-01,0,0,0
571,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-02,0,0,0
572,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-03,0,0,0
573,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-04,0,0,0
574,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-05,0,0,0
575,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-06,0,0,0
576,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-07,0,0,0
577,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-08,0,0,0
578,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-09,0,0,0
579,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-10,0,0,0
580,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-11,0,0,0
581,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-12,0,0,0
582,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-13,0,0,0
583,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-14,0,0,0
584,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-15,0,0,0
585,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-16,0,0,0
586,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-17,0,0,0
587,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-18,0,0,0
588,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-19,0,0,0
589,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-20,0,0,0
590,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-21,0,0,0
591,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-22,0,0,0
592,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-23,0,0,0
593,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-24,0,0,0
594,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-25,0,0,0
595,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-26,0,0,0
596,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-27,0,0,0
597,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-28,0,0,0
598,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-29,0,0,0
599,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-01,0,0,0
600,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-02,0,0,0
601,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-03,0,0,0
602,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-04,0,0,0
603,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-05,0,0,0
604,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-06,0,0,0
605,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-07,0,0,0
606,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-08,0,0,0
607,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-09,0,0,0
608,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-10,0,0,0
609,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-11,0,0,0
610,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-12,0,0,0
611,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-13,1,0,0
612,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-14,1,0,0
613,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-15,1,0,0
614,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-16,2,0,0
615,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-17,2,0,0
616,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-18,3,0,0
617,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-19,4,0,0
618,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-20,6,0,0
619,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-21,9,0,0
620,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-22,19,0,0
621,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-23,32,0,0
622,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-24,39,0,0
623,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-25,39,0,0
624,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-26,53,0,1
625,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-27,62,0,1
626,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-28,71,0,2
627,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-29,77,0,2
628,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-30,78,1,2
629,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-31,80,1,3
630,New South Wales,Australia,-33.8688,151.2093,2020-01-22,0,0,0
631,New South Wales,Australia,-33.8688,151.2093,2020-01-23,0,0,0
632,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,0
633,New South Wales,Australia,-33.8688,151.2093,2020-01-25,0,0,0
634,New South Wales,Australia,-33.8688,151.2093,2020-01-26,3,0,0
635,New South Wales,Australia,-33.8688,151.2093,2020-01-27,4,0,0
636,New South Wales,Australia,-33.8688,151.2093,2020-01-28,4,0,0
637,New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0,0
638,New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,0,2
639,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,0,2
640,New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,0,2
641,New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,0,2
642,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4,0,2
643,New South Wales,Australia,-33.8688,151.2093,2020-02-04,4,0,2
644,New South Wales,Australia,-33.8688,151.2093,2020-02-05,4,0,2
645,New South Wales,Australia,-33.8688,151.2093,2020-02-06,4,0,2
646,New South Wales,Australia,-33.8688,151.2093,2020-02-07,4,0,2
647,New South Wales,Australia,-33.8688,151.2093,2020-02-08,4,0,2
648,New South Wales,Australia,-33.8688,151.2093,2020-02-09,4,0,2
649,New South Wales,Australia,-33.8688,151.2093,2020-02-10,4,0,2
650,New South Wales,Australia,-33.8688,151.2093,2020-02-11,4,0,2
651,New South Wales,Australia,-33.8688,151.2093,2020-02-12,4,0,2
652,New South Wales,Australia,-33.8688,151.2093,2020-02-13,4,0,4
653,New South Wales,Australia,-33.8688,151.2093,2020-02-14,4,0,4
654,New South Wales,Australia,-33.8688,151.2093,2020-02-15,4,0,4
655,New South Wales,Australia,-33.8688,151.2093,2020-02-16,4,0,4
656,New South Wales,Australia,-33.8688,151.2093,2020-02-17,4,0,4
657,New South Wales,Australia,-33.8688,151.2093,2020-02-18,4,0,4
658,New South Wales,Australia,-33.8688,151.2093,2020-02-19,4,0,4
659,New South Wales,Australia,-33.8688,151.2093,2020-02-20,4,0,4
660,New South Wales,Australia,-33.8688,151.2093,2020-02-21,4,0,4
661,New South Wales,Australia,-33.8688,151.2093,2020-02-22,4,0,4
662,New South Wales,Australia,-33.8688,151.2093,2020-02-23,4,0,4
663,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4,0,4
664,New South Wales,Australia,-33.8688,151.2093,2020-02-25,4,0,4
665,New South Wales,Australia,-33.8688,151.2093,2020-02-26,4,0,4
666,New South Wales,Australia,-33.8688,151.2093,2020-02-27,4,0,4
667,New South Wales,Australia,-33.8688,151.2093,2020-02-28,4,0,4
668,New South Wales,Australia,-33.8688,151.2093,2020-02-29,4,0,4
669,New South Wales,Australia,-33.8688,151.2093,2020-03-01,6,0,4
670,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6,0,4
671,New South Wales,Australia,-33.8688,151.2093,2020-03-03,13,0,4
672,New South Wales,Australia,-33.8688,151.2093,2020-03-04,22,1,4
673,New South Wales,Australia,-33.8688,151.2093,2020-03-05,22,1,4
674,New South Wales,Australia,-33.8688,151.2093,2020-03-06,26,1,4
675,New South Wales,Australia,-33.8688,151.2093,2020-03-07,28,1,4
676,New South Wales,Australia,-33.8688,151.2093,2020-03-08,38,2,4
677,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48,2,4
678,New South Wales,Australia,-33.8688,151.2093,2020-03-10,55,2,4
679,New South Wales,Australia,-33.8688,151.2093,2020-03-11,65,2,4
680,New South Wales,Australia,-33.8688,151.2093,2020-03-12,65,2,4
681,New South Wales,Australia,-33.8688,151.2093,2020-03-13,92,2,4
682,New South Wales,Australia,-33.8688,151.2093,2020-03-14,112,2,4
683,New South Wales,Australia,-33.8688,151.2093,2020-03-15,134,2,4
684,New South Wales,Australia,-33.8688,151.2093,2020-03-16,171,2,4
685,New South Wales,Australia,-33.8688,151.2093,2020-03-17,210,4,4
686,New South Wales,Australia,-33.8688,151.2093,2020-03-18,267,5,4
687,New South Wales,Australia,-33.8688,151.2093,2020-03-19,307,5,4
688,New South Wales,Australia,-33.8688,151.2093,2020-03-20,353,6,4
689,New South Wales,Australia,-33.8688,151.2093,2020-03-21,436,6,4
690,New South Wales,Australia,-33.8688,151.2093,2020-03-22,669,6,4
691,New South Wales,Australia,-33.8688,151.2093,2020-03-23,669,6,4
692,New South Wales,Australia,-33.8688,151.2093,2020-03-24,818,7,4
693,New South Wales,Australia,-33.8688,151.2093,2020-03-25,1029,7,4
694,New South Wales,Australia,-33.8688,151.2093,2020-03-26,1219,7,4
695,New South Wales,Australia,-33.8688,151.2093,2020-03-27,1405,7,4
696,New South Wales,Australia,-33.8688,151.2093,2020-03-28,1617,8,4
697,New South Wales,Australia,-33.8688,151.2093,2020-03-29,1791,8,4
698,New South Wales,Australia,-33.8688,151.2093,2020-03-30,2032,8,4
699,New South Wales,Australia,-33.8688,151.2093,2020-03-31,2032,8,4
700,Northern Territory,Australia,-12.4634,130.8456,2020-01-22,0,0,0
701,Northern Territory,Australia,-12.4634,130.8456,2020-01-23,0,0,0
702,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0,0,0
703,Northern Territory,Australia,-12.4634,130.8456,2020-01-25,0,0,0
704,Northern Territory,Australia,-12.4634,130.8456,2020-01-26,0,0,0
705,Northern Territory,Australia,-12.4634,130.8456,2020-01-27,0,0,0
706,Northern Territory,Australia,-12.4634,130.8456,2020-01-28,0,0,0
707,Northern Territory,Australia,-12.4634,130.8456,2020-01-29,0,0,0
708,Northern Territory,Australia,-12.4634,130.8456,2020-01-30,0,0,0
709,Northern Territory,Australia,-12.4634,130.8456,2020-01-31,0,0,0
710,Northern Territory,Australia,-12.4634,130.8456,2020-02-01,0,0,0
711,Northern Territory,Australia,-12.4634,130.8456,2020-02-02,0,0,0
712,Northern Territory,Australia,-12.4634,130.8456,2020-02-03,0,0,0
713,Northern Territory,Australia,-12.4634,130.8456,2020-02-04,0,0,0
714,Northern Territory,Australia,-12.4634,130.8456,2020-02-05,0,0,0
715,Northern Territory,Australia,-12.4634,130.8456,2020-02-06,0,0,0
716,Northern Territory,Australia,-12.4634,130.8456,2020-02-07,0,0,0
717,Northern Territory,Australia,-12.4634,130.8456,2020-02-08,0,0,0
718,Northern Territory,Australia,-12.4634,130.8456,2020-02-09,0,0,0
719,Northern Territory,Australia,-12.4634,130.8456,2020-02-10,0,0,0
720,Northern Territory,Australia,-12.4634,130.8456,2020-02-11,0,0,0
721,Northern Territory,Australia,-12.4634,130.8456,2020-02-12,0,0,0
722,Northern Territory,Australia,-12.4634,130.8456,2020-02-13,0,0,0
723,Northern Territory,Australia,-12.4634,130.8456,2020-02-14,0,0,0
724,Northern Territory,Australia,-12.4634,130.8456,2020-02-15,0,0,0
725,Northern Territory,Australia,-12.4634,130.8456,2020-02-16,0,0,0
726,Northern Territory,Australia,-12.4634,130.8456,2020-02-17,0,0,0
727,Northern Territory,Australia,-12.4634,130.8456,2020-02-18,0,0,0
728,Northern Territory,Australia,-12.4634,130.8456,2020-02-19,0,0,0
729,Northern Territory,Australia,-12.4634,130.8456,2020-02-20,0,0,0
730,Northern Territory,Australia,-12.4634,130.8456,2020-02-21,0,0,0
731,Northern Territory,Australia,-12.4634,130.8456,2020-02-22,0,0,0
732,Northern Territory,Australia,-12.4634,130.8456,2020-02-23,0,0,0
733,Northern Territory,Australia,-12.4634,130.8456,2020-02-24,0,0,0
734,Northern Territory,Australia,-12.4634,130.8456,2020-02-25,0,0,0
735,Northern Territory,Australia,-12.4634,130.8456,2020-02-26,0,0,0
736,Northern Territory,Australia,-12.4634,130.8456,2020-02-27,0,0,0
737,Northern Territory,Australia,-12.4634,130.8456,2020-02-28,0,0,0
738,Northern Territory,Australia,-12.4634,130.8456,2020-02-29,0,0,0
739,Northern Territory,Australia,-12.4634,130.8456,2020-03-01,0,0,0
740,Northern Territory,Australia,-12.4634,130.8456,2020-03-02,0,0,0
741,Northern Territory,Australia,-12.4634,130.8456,2020-03-03,0,0,0
742,Northern Territory,Australia,-12.4634,130.8456,2020-03-04,1,0,0
743,Northern Territory,Australia,-12.4634,130.8456,2020-03-05,1,0,0
744,Northern Territory,Australia,-12.4634,130.8456,2020-03-06,0,0,0
745,Northern Territory,Australia,-12.4634,130.8456,2020-03-07,0,0,0
746,Northern Territory,Australia,-12.4634,130.8456,2020-03-08,0,0,0
747,Northern Territory,Australia,-12.4634,130.8456,2020-03-09,0,0,0
748,Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1,0,0
749,Northern Territory,Australia,-12.4634,130.8456,2020-03-11,1,0,0
750,Northern Territory,Australia,-12.4634,130.8456,2020-03-12,1,0,0
751,Northern Territory,Australia,-12.4634,130.8456,2020-03-13,1,0,0
752,Northern Territory,Australia,-12.4634,130.8456,2020-03-14,1,0,0
753,Northern Territory,Australia,-12.4634,130.8456,2020-03-15,1,0,0
754,Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1,0,0
755,Northern Territory,Australia,-12.4634,130.8456,2020-03-17,1,0,0
756,Northern Territory,Australia,-12.4634,130.8456,2020-03-18,1,0,0
757,Northern Territory,Australia,-12.4634,130.8456,2020-03-19,1,0,0
758,Northern Territory,Australia,-12.4634,130.8456,2020-03-20,3,0,0
759,Northern Territory,Australia,-12.4634,130.8456,2020-03-21,3,0,0
760,Northern Territory,Australia,-12.4634,130.8456,2020-03-22,5,0,0
761,Northern Territory,Australia,-12.4634,130.8456,2020-03-23,5,0,0
762,Northern Territory,Australia,-12.4634,130.8456,2020-03-24,6,0,0
763,Northern Territory,Australia,-12.4634,130.8456,2020-03-25,6,0,0
764,Northern Territory,Australia,-12.4634,130.8456,2020-03-26,12,0,0
765,Northern Territory,Australia,-12.4634,130.8456,2020-03-27,12,0,0
766,Northern Territory,Australia,-12.4634,130.8456,2020-03-28,15,0,0
767,Northern Territory,Australia,-12.4634,130.8456,2020-03-29,15,0,0
768,Northern Territory,Australia,-12.4634,130.8456,2020-03-30,15,0,0
769,Northern Territory,Australia,-12.4634,130.8456,2020-03-31,17,0,0
770,Queensland,Australia,-28.0167,153.4,2020-01-22,0,0,0
771,Queensland,Australia,-28.0167,153.4,2020-01-23,0,0,0
772,Queensland,Australia,-28.0167,153.4,2020-01-24,0,0,0
773,Queensland,Australia,-28.0167,153.4,2020-01-25,0,0,0
774,Queensland,Australia,-28.0167,153.4,2020-01-26,0,0,0
775,Queensland,Australia,-28.0167,153.4,2020-01-27,0,0,0
776,Queensland,Australia,-28.0167,153.4,2020-01-28,0,0,0
777,Queensland,Australia,-28.0167,153.4,2020-01-29,1,0,0
778,Queensland,Australia,-28.0167,153.4,2020-01-30,3,0,0
779,Queensland,Australia,-28.0167,153.4,2020-01-31,2,0,0
780,Queensland,Australia,-28.0167,153.4,2020-02-01,3,0,0
781,Queensland,Australia,-28.0167,153.4,2020-02-02,2,0,0
782,Queensland,Australia,-28.0167,153.4,2020-02-03,2,0,0
783,Queensland,Australia,-28.0167,153.4,2020-02-04,3,0,0
784,Queensland,Australia,-28.0167,153.4,2020-02-05,3,0,0
785,Queensland,Australia,-28.0167,153.4,2020-02-06,4,0,0
786,Queensland,Australia,-28.0167,153.4,2020-02-07,5,0,0
787,Queensland,Australia,-28.0167,153.4,2020-02-08,5,0,0
788,Queensland,Australia,-28.0167,153.4,2020-02-09,5,0,0
789,Queensland,Australia,-28.0167,153.4,2020-02-10,5,0,0
790,Queensland,Australia,-28.0167,153.4,2020-02-11,5,0,0
791,Queensland,Australia,-28.0167,153.4,2020-02-12,5,0,0
792,Queensland,Australia,-28.0167,153.4,2020-02-13,5,0,0
793,Queensland,Australia,-28.0167,153.4,2020-02-14,5,0,0
794,Queensland,Australia,-28.0167,153.4,2020-02-15,5,0,0
795,Queensland,Australia,-28.0167,153.4,2020-02-16,5,0,0
796,Queensland,Australia,-28.0167,153.4,2020-02-17,5,0,0
797,Queensland,Australia,-28.0167,153.4,2020-02-18,5,0,0
798,Queensland,Australia,-28.0167,153.4,2020-02-19,5,0,0
799,Queensland,Australia,-28.0167,153.4,2020-02-20,5,0,0
800,Queensland,Australia,-28.0167,153.4,2020-02-21,5,0,1
801,Queensland,Australia,-28.0167,153.4,2020-02-22,5,0,1
802,Queensland,Australia,-28.0167,153.4,2020-02-23,5,0,1
803,Queensland,Australia,-28.0167,153.4,2020-02-24,5,0,1
804,Queensland,Australia,-28.0167,153.4,2020-02-25,5,0,1
805,Queensland,Australia,-28.0167,153.4,2020-02-26,5,0,1
806,Queensland,Australia,-28.0167,153.4,2020-02-27,5,0,1
807,Queensland,Australia,-28.0167,153.4,2020-02-28,5,0,1
808,Queensland,Australia,-28.0167,153.4,2020-02-29,9,0,1
809,Queensland,Australia,-28.0167,153.4,2020-03-01,9,0,1
810,Queensland,Australia,-28.0167,153.4,2020-03-02,9,0,1
811,Queensland,Australia,-28.0167,153.4,2020-03-03,11,0,1
812,Queensland,Australia,-28.0167,153.4,2020-03-04,11,0,1
813,Queensland,Australia,-28.0167,153.4,2020-03-05,13,0,8
814,Queensland,Australia,-28.0167,153.4,2020-03-06,13,0,8
815,Queensland,Australia,-28.0167,153.4,2020-03-07,13,0,8
816,Queensland,Australia,-28.0167,153.4,2020-03-08,15,0,8
817,Queensland,Australia,-28.0167,153.4,2020-03-09,15,0,8
818,Queensland,Australia,-28.0167,153.4,2020-03-10,18,0,8
819,Queensland,Australia,-28.0167,153.4,2020-03-11,20,0,8
820,Queensland,Australia,-28.0167,153.4,2020-03-12,20,0,8
821,Queensland,Australia,-28.0167,153.4,2020-03-13,35,0,8
822,Queensland,Australia,-28.0167,153.4,2020-03-14,46,0,8
823,Queensland,Australia,-28.0167,153.4,2020-03-15,61,0,8
824,Queensland,Australia,-28.0167,153.4,2020-03-16,68,0,8
825,Queensland,Australia,-28.0167,153.4,2020-03-17,78,0,8
826,Queensland,Australia,-28.0167,153.4,2020-03-18,94,0,8
827,Queensland,Australia,-28.0167,153.4,2020-03-19,144,0,8
